Order_Date,Priority,Quantity,Sales,Discount,Profit,Unit_Price,Shipping_Cost,Transportation,Customer_Name,Country,Region,State,City,Store_Name,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_ID,Order_ID,Supplier,Expected_Date,Ship_Date
13/06/13,Medium,51,704.6,0.1,-189.145,17.98,4,Regular Air,Sanjay Subramaniyam ,India,East,West Bengal,Bankura,Waynoka,Consumer,Technology,Computer Peripherals,Small Box,P243,11585,Merxin,22/06/13,27/07/13
13/06/13,Medium,4,501.88,0.09,-847.5236,125.99,8.99,Regular Air,Saurabh K ,India,East,West Bengal,Bhatpara,Waynoka,Consumer,Technology,Telephones and Communication,Small Box,P947,11585,Merxin,23/06/13,28/07/13
13/06/13,Not Specified,14,1096.18,0.02,299.98625,30.56,2.99,Express Air,Satish Shetty ,India,East,West Bengal,Khardaha,Snyder,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P1031,14503,Global Source,19/06/13,03/08/13
14/06/13,Medium,180,5362.32,0,596.475,65.99,5.26,Regular Air,Altap SUDHAKAR ,India,East,Bihar,Bagaha,Waynoka,Corporate,Technology,Telephones and Communication,Small Box,P515,10277,Alibaba,19/06/13,28/07/13
14/06/13,Urgent,34,3907.42,0.01,702.226,42.98,4.62,Express Air,Ajay Srirangam ,India,Central,Chhattisgarh,Kawardha,Dunn,Corporate,Office Supplies,Appliances,Small Box,P253,12768,Ningbo,18/06/13,22/06/13
14/06/13,Urgent,102,1953.71,0.01,902.862,42.98,4.62,Express Air,Yusuf Gomes ,India,West,Gujarat,Botad,Dunn,Corporate,Office Supplies,Appliances,Small Box,P253,12768,Ningbo,20/06/13,01/07/13
14/06/13,Medium,145,5351.79,0.02,727.104,48.04,7.23,Regular Air,Akhilesh Razdan ,India,Central,Madhya Pradesh,Dewas,Gutierrez,Small Business,Office Supplies,Paper,Small Box,P1144,54727,Consolidated,18/06/13,30/06/13
14/06/13,Medium,36,2681.16,0,1030.275,65.99,5.26,Regular Air,Shrinivas Kalra ,India,West,Maharashtra,Akola,Waynoka,Corporate,Technology,Telephones and Communication,Small Box,P515,10277,Alibaba,25/06/13,10/08/13
14/06/13,Low,116,2194.92,0.03,-273.98,30.98,6.5,Regular Air,Y K ,India,South,Tamil Nadu,Devakottai,Nichols,Corporate,Technology,Computer Peripherals,Small Box,P735,39430,Compu Point,20/06/13,10/07/13
14/06/13,Low,58,1097.46,0.03,-259.56,30.98,6.5,Regular Air,Harsh Patil ,India,East,West Bengal,Bhatpara,Nichols,Corporate,Technology,Computer Peripherals,Small Box,P735,39430,Compu Point,20/06/13,26/06/13
14/06/13,Medium,58,3567.86,0.02,1211.84,48.04,7.23,Regular Air,Jaswinder Bhardwaj ,India,East,West Bengal,Krishnanagar,Gutierrez,Small Business,Office Supplies,Paper,Small Box,P1144,54727,Consolidated,25/06/13,19/07/13
15/06/13,Medium,168,3094.79,0.09,1128.555,59.98,3.99,Regular Air,Aniket Sharma ,India,South,Andhra Pradesh,Mangalagiri,Coleman,Corporate,Office Supplies,Appliances,Small Box,P249,43329,Ningbo,19/06/13,05/08/13
15/06/13,Urgent,102,270.38,0.01,154.74,6.3,0.5,Regular Air,Asim Mane ,India,North East,Assam,Bilasipara,Barnett,Corporate,Office Supplies,Labels,Small Box,P197,46980,Global Source,23/06/13,30/07/13
15/06/13,High,27,36663.88,0.07,-997.763,1637.53,24.49,Regular Air,Tushar Shiatti ,India,South,Karnataka,Bangalore,Ferguson,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,P593,55716,Dalian,27/06/13,14/08/13
15/06/13,Urgent,68,270.38,0.01,165.056,6.3,0.5,Regular Air,Maulesh Bhatia ,India,South,Kerala,Mannarakkat,Barnett,Corporate,Office Supplies,Labels,Small Box,P197,46980,Global Source,27/06/13,14/08/13
15/06/13,Urgent,18,6756.8,0.07,725.352,300.98,64.73,Delivery Truck,Parmeshwar Talukdar ,India,Central,Madhya Pradesh,Panna,Mcdonald,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,P562,15719,Merxin,18/06/13,07/07/13
15/06/13,High,66,7048.5,0.09,2530.8936,205.99,3,Express Air,Sandeep Hanchanale ,India,Central,Madhya Pradesh,Satna,Shaw,Corporate,Technology,Telephones and Communication,Small Box,P58,19457,Dalian,23/06/13,01/07/13
15/06/13,Low,175,700.83,0.02,-199.16,4.98,7.54,Regular Air,Sanjeev Balakrishnan ,India,Central,Madhya Pradesh,Teonthar,Cruz,Corporate,Office Supplies,Paper,Small Box,P1201,56514,Elan,23/06/13,28/06/13
15/06/13,Urgent,54,13513.6,0.07,1027.582,300.98,64.73,Delivery Truck,Yashwant Dutta Roy ,India,West,Maharashtra,Khopoli,Mcdonald,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,P562,15719,Merxin,21/06/13,25/06/13
15/06/13,High,132,14097,0.09,2812.104,205.99,3,Express Air,S. Vairagi ,India,West,Maharashtra,Nagpur,Shaw,Corporate,Technology,Telephones and Communication,Small Box,P58,19457,Dalian,23/06/13,05/08/13
15/06/13,Low,175,467.22,0.02,-245.12,4.98,7.54,Regular Air,Joydev A ,India,West,Maharashtra,Baramati,Cruz,Corporate,Office Supplies,Paper,Small Box,P1201,56514,Elan,23/06/13,18/06/13
15/06/13,Low,215,2702.31,0.07,362.6469,20.99,0.99,Regular Air,Arunkumar Adkar ,India,East,Orissa,Angul,Lee,Corporate,Technology,Telephones and Communication,Wrap Bag,P79,43302,Argot,23/06/13,14/08/13
15/06/13,High,27,18331.94,0.07,-1381.518,1637.53,24.49,Regular Air,V Mishra ,India,North,Punjab,Jalandhar,Ferguson,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,P593,55716,Dalian,27/06/13,18/06/13
15/06/13,Medium,35,1156.95,0.1,-71.82,41.47,34.2,Regular Air,Saminudeen Bhoir ,India,North,Rajasthan,Beawar,Fox,Corporate,Furniture,Office Furnishings,Wrap Bag,P411,11111,Merxin,24/06/13,20/06/13
15/06/13,Medium,210,6189.58,0.09,1279.029,59.98,3.99,Regular Air,Pawan Gurram ,India,South,Tamil Nadu,Madurai,Coleman,Corporate,Office Supplies,Appliances,Small Box,P249,43329,Ningbo,26/06/13,06/08/13
15/06/13,Medium,7,1156.95,0.1,-83.79,41.47,34.2,Regular Air,Pooja Punewar ,India,East,Uttar Pradesh,Gorakhpur,Fox,Corporate,Furniture,Office Furnishings,Wrap Bag,P411,11111,Merxin,26/06/13,29/06/13
15/06/13,Low,43,900.77,0.07,560.4543,20.99,0.99,Regular Air,Abha Babu ,India,East,Uttar Pradesh,Deoria,Lee,Corporate,Technology,Telephones and Communication,Wrap Bag,P79,43302,Argot,22/06/13,18/07/13
16/06/13,Not Specified,32,634.17,0,-14.826,20.89,1.99,Regular Air,Neha Mendhe ,India,South,Telangana,Khammam,Hermingen,Home Office,Technology,Computer Peripherals,Small Pack,P667,24455,Philo,26/06/13,14/07/13
16/06/13,Low,215,6083.82,0.02,1041.37,54.48,0.99,Regular Air,Ravi Shrivastava ,India,South,Andhra Pradesh,Yanamalakuduru,Daniels,Corporate,Office Supplies,Appliances,Small Box,P245,43745,Consolidated,22/06/13,20/07/13
16/06/13,Not Specified,39,271.56,0.07,56.95,5.84,1.2,Regular Air,Vaibhav Ananda ,India,North East,Arunachal Pradesh,Itanagar,Argoso,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P789,35266,Elan,28/06/13,07/08/13
16/06/13,High,45,2303.07,0.03,-76.118,39.98,7.12,Express Air,Renukesha Kashyap ,India,North East,Assam,Haflong,Bryant,Home Office,Technology,Computer Peripherals,Small Box,P668,23232,Ningbo,26/06/13,09/08/13
16/06/13,Not Specified,66,190.55,0.03,-44.836,6.48,5.86,Regular Air,Richard Sahasrabuddhe ,India,East,Bihar,Biharsharif,Richardson,Corporate,Office Supplies,Paper,Small Box,P1159,27078,Global Source,24/06/13,10/07/13
16/06/13,Not Specified,39,373.28,0,13.9842,10.98,5.14,Regular Air,Jadab Prakash ,India,North,Haryana,Sonipat,Andrews,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P525,21863,Alibaba,22/06/13,24/06/13
16/06/13,Not Specified,66,190.55,0.03,-81.52,6.48,5.86,Regular Air,Anbumani Singh ,India,North,Haryana,Jind,Richardson,Corporate,Office Supplies,Paper,Small Box,P1159,27078,Global Source,23/06/13,21/06/13
16/06/13,Medium,170,573.85,0.04,86.198,12.98,3.14,Express Air,Subhasis Paste ,India,North,Haryana,Jind,Franklin,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P124,36992,Alibaba,20/06/13,06/07/13
16/06/13,Urgent,168,6575.67,0.02,280.296,39.98,9.2,Regular Air,Savio Swami ,India,North,Himachal Pradesh,Shimla,Cement,Corporate,Furniture,Office Furnishings,Wrap Bag,P423,15205,Philo,24/06/13,22/06/13
16/06/13,Low,215,3041.91,0.02,1798.73,54.48,0.99,Regular Air,Amit Nagesh Rao ,India,South,Karnataka,Arkalgud,Daniels,Corporate,Office Supplies,Appliances,Small Box,P245,43745,Consolidated,20/06/13,02/07/13
16/06/13,Medium,152,259.74,0.07,-125.246,1.74,4.08,Regular Air,Anurag Babu Popur ,India,South,Karnataka,Udupi,Edwards,Corporate,Furniture,Office Furnishings,Small Pack,P424,58855,Argot,26/06/13,09/08/13
16/06/13,Not Specified,65,186.64,0,9.3228,10.98,5.14,Regular Air,Himanshu GOWHAR ALI ,India,South,Kerala,Pāppinisseri,Andrews,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P525,21863,Alibaba,23/06/13,18/07/13
16/06/13,Not Specified,15,3566.58,0.02,-468.008,58.14,36.61,Delivery Truck,Naga Khan ,India,West,Maharashtra,Parbhani,Rice,Consumer,Furniture,Bookcases,Jumbo Box,P841,15941,Compu Point,26/06/13,29/06/13
16/06/13,High,60,175.39,0.06,-150.576,6.48,8.74,Regular Air,Suresh Mukherjee ,India,North,Punjab,Garhshankar,Bryant,Home Office,Office Supplies,Paper,Small Box,P1221,23232,Elan,22/06/13,21/06/13
16/06/13,Not Specified,78,271.56,0.07,40.2,5.84,1.2,Regular Air,Saranjeet Roy ,India,North,Rajasthan,Bhilwara,Argoso,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P789,35266,Elan,21/06/13,12/07/13
16/06/13,Urgent,168,4383.78,0.02,295.868,39.98,9.2,Regular Air,K Singh Kushwah ,India,South,Tamil Nadu,Vellore,Cement,Corporate,Furniture,Office Furnishings,Wrap Bag,P423,15205,Philo,28/06/13,14/08/13
16/06/13,Not Specified,45,3566.58,0.02,-394.112,58.14,36.61,Delivery Truck,Vikas Sathawara ,India,South,Tamil Nadu,Chengalpattu,Rice,Consumer,Furniture,Bookcases,Jumbo Box,P841,15941,Compu Point,23/06/13,30/07/13
16/06/13,High,60,1535.38,0.03,-81.555,39.98,7.12,Express Air,Rohitsinh Meeni ,India,South,Tamil Nadu,Villupuram,Bryant,Home Office,Technology,Computer Peripherals,Small Box,P668,23232,Ningbo,25/06/13,28/06/13
16/06/13,Not Specified,40,211.39,0,-11.649,20.89,1.99,Regular Air,Kekada Chaurasia ,India,East,Uttar Pradesh,Khatauli,Hermingen,Home Office,Technology,Computer Peripherals,Small Pack,P667,24455,Philo,24/06/13,22/06/13
16/06/13,Low,180,403.9,0,113.373,4.13,0.99,Regular Air,Ravi Swamy ,India,East,Uttar Pradesh,Agra,Nelson,Corporate,Office Supplies,Labels,Small Box,P184,58883,Global Source,26/06/13,26/07/13
16/06/13,Low,72,201.95,0,77.571,4.13,0.99,Regular Air,Lakshmanan Gopi Krishnan ,India,North,Uttarakhand,Rishikesh,Nelson,Corporate,Office Supplies,Labels,Small Box,P184,58883,Global Source,20/06/13,27/06/13
16/06/13,High,20,350.78,0.06,-103.521,6.48,8.74,Regular Air,Johny Bane ,India,East,West Bengal,Raiganj,Bryant,Home Office,Office Supplies,Paper,Small Box,P1221,23232,Elan,20/06/13,08/08/13
16/06/13,Medium,136,1147.7,0.04,110.826,12.98,3.14,Express Air,Amit Singh ,India,East,West Bengal,Krishnanagar,Franklin,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P124,36992,Alibaba,20/06/13,29/06/13
16/06/13,Medium,114,173.16,0.07,-148.018,1.74,4.08,Regular Air,Abhay Parmar ,India,East,West Bengal,Gangarampur,Edwards,Corporate,Furniture,Office Furnishings,Small Pack,P424,58855,Argot,21/06/13,01/08/13
17/06/13,Low,100,5476.59,0.04,-529.728,68.81,60,Delivery Truck,Anand Nag Chowdhury ,India,South,Andhra Pradesh,Ongole,Mcdonald,Home Office,Office Supplies,Appliances,Jumbo Drum,P601,23270,Global Source,27/06/13,29/06/13
17/06/13,High,18,535.9,0.06,-265.8942,85.99,1.25,Regular Air,Kamalesh Purswani ,India,South,Telangana,Adilabad,Porter,Corporate,Technology,Telephones and Communication,Small Pack,P96,44612,Argot,25/06/13,21/07/13
17/06/13,High,36,286.59,0.02,24.528,5.84,0.83,Express Air,Subbaiah Kulkarni ,India,East,Bihar,Reoti,Marietta,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P218,18432,Global Source,25/06/13,10/08/13
17/06/13,High,30,1071.8,0.06,-206.8066,85.99,1.25,Regular Air,Amit Pandey ,India,East,Bihar,Arrah,Porter,Corporate,Technology,Telephones and Communication,Small Pack,P96,44612,Argot,20/06/13,15/07/13
17/06/13,Low,80,1825.53,0.04,-662.16,68.81,60,Delivery Truck,Shiv MN ,India,Central,Chhattisgarh,Sakti,Mcdonald,Home Office,Office Supplies,Appliances,Jumbo Drum,P601,23270,Global Source,29/06/13,26/07/13
17/06/13,Low,60,1372.69,0.09,-311.0558,115.99,5.92,Regular Air,MUNEERUL Bejugam ,India,West,Gujarat,Damnagar,Carpenter,Corporate,Technology,Telephones and Communication,Small Box,P69,5472,Merxin,23/06/13,30/07/13
17/06/13,High,36,95.53,0.02,30.66,5.84,0.83,Express Air,Balaji Rajan ,India,West,Gujarat,Dhoraji,Marietta,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,P218,18432,Global Source,23/06/13,20/07/13
17/06/13,High,25,3436.68,0.08,-214.778,279.81,23.19,Delivery Truck,Mohan Pareek ,India,South,Karnataka,Tumkur,Marietta,Corporate,Office Supplies,Appliances,Jumbo Drum,P937,18432,Philo,21/06/13,02/07/13
17/06/13,High,20,1718.34,0.08,-227.412,279.81,23.19,Delivery Truck,Bhaskar Vissu ,India,South,Kerala,Tellicherry,Marietta,Corporate,Office Supplies,Appliances,Jumbo Drum,P937,18432,Philo,22/06/13,29/06/13
17/06/13,Low,36,4118.07,0.09,-219.5688,115.99,5.92,Regular Air,Dageesh P ,India,Central,Madhya Pradesh,Khandwa,Carpenter,Corporate,Technology,Telephones and Communication,Small Box,P69,5472,Merxin,27/06/13,29/07/13
17/06/13,Low,210,16649.36,0.05,1977.2964,195.99,3.99,Express Air,Parmod Patil ,India,North East,Meghalaya,Shillong,Mcdonald,Home Office,Technology,Telephones and Communication,Small Box,P332,23270,Argot,29/06/13,10/08/13
17/06/13,Low,210,24974.04,0.05,2142.0711,195.99,3.99,Express Air,Arpan P ,India,North,Rajasthan,Pilani,Mcdonald,Home Office,Technology,Telephones and Communication,Small Box,P332,23270,Argot,21/06/13,21/07/13
17/06/13,High,96,115.31,0.07,-199.12,1.86,2.58,Regular Air,Yashwant Deshmukh ,India,South,Tamil Nadu,Nagercoil,Garden,Corporate,Office Supplies,Rubber Bands,Wrap Bag,P1029,41476,Dalian,21/06/13,13/08/13
17/06/13,High,144,345.93,0.07,-178.16,1.86,2.58,Regular Air,Amitkumar Kumar Singh ,India,East,West Bengal,Jaigaon,Garden,Corporate,Office Supplies,Rubber Bands,Wrap Bag,P1029,41476,Dalian,25/06/13,04/08/13
18/06/13,High,120,9433.93,0.03,3328.768,320.98,24.49,Regular Air,Jules Shelar ,India,East,Andaman and Nicobar Islands,Port Blair,Snyder,Home Office,Furniture,Chairs & Chairmats,Large Box,P624,10340,Dalian,29/06/13,16/07/13
18/06/13,High,24,18867.86,0.03,3328.768,320.98,24.49,Regular Air,Jules Shelar ,India,East,Andaman and Nicobar Islands,Port Blair,Snyder,Home Office,Furniture,Chairs & Chairmats,Large Box,P624,10340,Dalian,30/06/13,29/06/13
18/06/13,High,72,35896.6,0.03,2360.809,400.98,76.37,Delivery Truck,Arunkumar Adkar ,India,South,Andhra Pradesh,Ramanayyapeta,Gutierrez,Home Office,Furniture,Tables,Jumbo Box,P296,52896,Ningbo,24/06/13,30/06/13
18/06/13,Low,40,953.7,0.01,-187.824,30.98,6.5,Regular Air,Narendra Hiremath Patil ,India,East,Bihar,Saharsa,Barnett,Corporate,Technology,Computer Peripherals,Small Box,P735,48931,Argot,21/06/13,22/07/13
18/06/13,Low,42,2686.71,0.03,239.657,51.75,19.99,Regular Air,Shiv MN ,India,West,Gujarat,Deesa,Barnett,Corporate,Furniture,Office Furnishings,Small Box,P643,48931,Compu Point,29/06/13,29/07/13
18/06/13,High,48,28301.79,0.03,4160.96,320.98,24.49,Regular Air,Monali Maurya ,India,South,Karnataka,Savanur,Snyder,Home Office,Furniture,Chairs & Chairmats,Large Box,P624,10340,Dalian,29/06/13,16/07/13
18/06/13,Low,23,195.63,0.01,-59.52,6.48,6,Regular Air,Mahesh Kamble ,India,South,Karnataka,Malavalli,Mcdonald,Corporate,Office Supplies,Paper,Small Box,P1235,41413,Argot,24/06/13,09/08/13
18/06/13,Low,51,12668.19,0.08,-716.652,599.99,24.49,Regular Air,Sarath Kumar ,India,Central,Madhya Pradesh,Mandsaur,Mcdonald,Corporate,Technology,Copiers and Fax,Large Box,P583,41413,Alibaba,29/06/13,31/07/13
18/06/13,Not Specified,8,197.22,0.05,-45.585,11.35,8.6,Regular Air,Ganesh Dokras ,India,Central,Madhya Pradesh,Datia,Harper,Small Business,Office Supplies,Storage & Organization,Small Box,P962,42912,Global Source,21/06/13,01/08/13
18/06/13,Low,40,317.9,0.01,-223.041,30.98,6.5,Regular Air,S. Singh ,India,Central,Madhya Pradesh,Khargone,Barnett,Corporate,Technology,Computer Peripherals,Small Box,P735,48931,Argot,27/06/13,10/08/13
18/06/13,Low,210,5373.42,0.03,305.018,51.75,19.99,Regular Air,Bir Yellegowda ,India,East,Orissa,Konark,Barnett,Corporate,Furniture,Office Furnishings,Small Box,P643,48931,Compu Point,23/06/13,08/08/13
18/06/13,Low,23,586.89,0.01,-74.4,6.48,6,Regular Air,Varun Kumar ,India,North,Rajasthan,Makrana,Mcdonald,Corporate,Office Supplies,Paper,Small Box,P1235,41413,Argot,29/06/13,08/08/13
18/06/13,Low,34,25336.38,0.08,-1074.978,599.99,24.49,Regular Air,Manish Kanade ,India,North,Rajasthan,Jaipur,Mcdonald,Corporate,Technology,Copiers and Fax,Large Box,P583,41413,Alibaba,25/06/13,06/07/13
18/06/13,High,72,53844.9,0.03,3004.666,400.98,76.37,Delivery Truck,G. Singh ,India,South,Tamil Nadu,Cuddalore,Gutierrez,Home Office,Furniture,Tables,Jumbo Box,P296,52896,Ningbo,26/06/13,14/07/13
18/06/13,Low,44,120.85,0.03,37.825,7.96,4.95,Regular Air,Ravikant Gadde ,India,East,Uttar Pradesh,Ghaziabad,Lee,Consumer,Furniture,Office Furnishings,Small Box,P1002,5984,Dalian,27/06/13,02/08/13
18/06/13,Not Specified,20,131.48,0.05,-60.78,11.35,8.6,Regular Air,Abha Babu ,India,East,Uttar Pradesh,Hardoi,Harper,Small Business,Office Supplies,Storage & Organization,Small Box,P962,42912,Global Source,21/06/13,20/06/13
18/06/13,Low,33,241.7,0.03,28.925,7.96,4.95,Regular Air,R Rout ,India,East,West Bengal,Bhadreswar,Lee,Consumer,Furniture,Office Furnishings,Small Box,P1002,5984,Dalian,22/06/13,18/07/13
19/06/13,High,250,3580.13,0.03,1325.8656,65.99,8.99,Regular Air,Janardhan Telang ,India,East,Bihar,Chakia,Carroll,Home Office,Technology,Telephones and Communication,Small Box,P653,25952,Elan,27/06/13,10/08/13
19/06/13,Urgent,50,7264.65,0.03,2674.7545,223.98,15.01,Regular Air,Matthew Menon ,India,West,Gujarat,Jamnagar,Rice,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P522,28583,Global Source,01/07/13,13/07/13
19/06/13,High,33,136.06,0.08,16.928,9.77,6.02,Regular Air,Sagar Katiyar ,India,South,Kerala,Munnar,Woods,Corporate,Furniture,Office Furnishings,Medium Box,P365,21922,Elan,26/06/13,26/07/13
19/06/13,High,250,10740.39,0.03,767.6064,65.99,8.99,Regular Air,Mohan Anchan ,India,South,Kerala,Kochi,Carroll,Home Office,Technology,Telephones and Communication,Small Box,P653,25952,Elan,27/06/13,08/08/13
19/06/13,High,33,272.12,0.08,16.928,9.77,6.02,Regular Air,Rajeev Moharaj ,India,North,Rajasthan,Dhaulpur,Woods,Corporate,Furniture,Office Furnishings,Medium Box,P365,21922,Elan,24/06/13,16/08/13
19/06/13,Urgent,75,21793.95,0.03,3890.552,223.98,15.01,Regular Air,Saurabh V ,India,East,Uttar Pradesh,Agra,Rice,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,P522,28583,Global Source,30/06/13,10/07/13
19/06/13,Not Specified,86,2901.38,0.05,-286.672,25.98,14.36,Delivery Truck,Sanjeev Santosh Kumar ,India,East,West Bengal,Singur,Murray,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,P567,9312,Consolidated,30/06/13,21/07/13
19/06/13,Not Specified,86,2901.38,0.05,-340.423,25.98,14.36,Delivery Truck,Umesh Singh ,India,East,West Bengal,Bankura,Murray,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,P567,9312,Consolidated,22/06/13,13/07/13
20/06/13,Urgent,16,521.25,0.05,-173.394,7.77,9.23,Express Air,Ketan Tiwari ,India,Central,Chhattisgarh,Sakti,Williams,Small Business,Office Supplies,Appliances,Small Box,P632,17860,Global Source,25/06/13,23/06/13
20/06/13,Not Specified,48,2663.73,0.02,-20.592,65.99,5.31,Regular Air,Vyom k ,India,North,Delhi,Delhi,Garden,Small Business,Technology,Telephones and Communication,Small Box,P33,42695,Ningbo,29/06/13,18/07/13
20/06/13,Low,46,829.58,0.05,-172.1182,7.1,6.05,Regular Air,Srinivas Modgil ,India,West,Gujarat,Botad,Ford,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P1124,24132,Philo,24/06/13,15/08/13
20/06/13,High,92,520.17,0.09,-39.792,5.89,5.57,Regular Air,Harshadbhai Singh ,India,North,Haryana,Samalkha,Young,Consumer,Furniture,Office Furnishings,Small Box,P428,31520,Compu Point,27/06/13,26/07/13
20/06/13,Low,230,1244.37,0.05,-151.869,7.1,6.05,Regular Air,Prem Bagoor ,India,Central,Madhya Pradesh,Badnawar,Ford,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,P1124,24132,Philo,02/07/13,09/08/13
20/06/13,Low,4,1077.78,0.07,-464.227,101.41,35,Regular Air,Shyamal Bera ,India,Central,Madhya Pradesh,Vidisha,Phillips,Corporate,Office Supplies,Storage & Organization,Large Box,P1063,51842,Compu Point,26/06/13,15/07/13
20/06/13,Urgent,20,1077.12,0.06,-591.3204,125.99,5.63,Regular Air,Gulab Pal ,India,West,Maharashtra,Taloda,Lane,Consumer,Technology,Telephones and Communication,Small Box,P67,5538,Alibaba,26/06/13,21/07/13
20/06/13,Medium,18,649.94,0,-140.3831,65.99,5.92,Regular Air,Rajesh Singh ,India,West,Maharashtra,Lonavala,Hughes,Consumer,Technology,Telephones and Communication,Small Box,P26,39744,Alibaba,29/06/13,16/08/13
20/06/13,Low,4,1616.67,0.07,-268.763,101.41,35,Regular Air,Arun Shringi ,India,West,Maharashtra,Akot,Phillips,Corporate,Office Supplies,Storage & Organization,Large Box,P1063,51842,Compu Point,26/06/13,24/06/13
20/06/13,High,92,388.15,0.01,43.186,12.98,3.14,Regular Air,Jignesh SRINIVASAN ,India,East,Orissa,Jajpur,Bryant,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P124,197,Global Source,24/06/13,18/07/13
20/06/13,High,23,388.15,0.01,43.186,12.98,3.14,Regular Air,Omkar Mishra ,India,East,Orissa,Bhubaneswar,Bryant,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,P124,197,Dalian,23/06/13,04/07/13
20/06/13,High,69,173.39,0.09,-56.372,5.89,5.57,Regular Air,Balasaheb Adjaye ,India,East,Orissa,Soro,Young,Consumer,Furniture,Office Furnishings,Small Box,P428,31520,Compu Point,24/06/13,12/08/13
